"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"22","new","million","shortage","council","import","shortage","thunder","site","medical","illinois","comfort","capacity","distribute","publicly","desantis","test","unite","personal","author","region","bed","adequate","bed","allege","official","general","mail","obituary","kentucky","already","supporter","bolsonaro","joe","mandate","question","night","debate","joe","like","joe","force","clear","bidens","remark","task","spend","mitch","sign","receive","act","release","supply","federal","reconciliation","slavitt","minimum","budget","democrat","money","system","trillion","remark","federal","positive","global","institute","much","play","italys","main","temporary","surprise","study","severe","june","present","wednesday","investigation","somewhat"
"23","factory","another","commission","import","personal","refer","support","field","nurse","management","defense","healthcare","company","doctor","deliver","spain","health","basis","positive","senior","station","provider","brazilian","assistance","entire","test","general","xingu","beshear","president","bathroom","absentee","scientist","play","speak","cnn","comment","night","hold","mark","william","tell","adviser","stimulus","trump","senator","republican","fund","unemployment","brooklyn","promise","transition","information","letter","get","leader","ceremony","push","income","fund","jen","potentially","can","set","indian","concentrator","suffer","task","lose","real","recovery","spahn","tell","disappear","july","public","cuban","extend","province"
"24","nurse","fight","public","person","agency","murray","love","capacity","care","treat","illinois","federal","shortage","division","gov","pritzker","research","russian","technology","russian","tv","case","graduation","emergency","mouth","supporter","milwaukee","yawalapiti","brazils","change","dejoy","certificate","first","information","news","staffer","california","call","biden","tedros","contact","head","team","virginia","billion","talk","pelosi","assistance","amount","host","fund","reverse","million","bipartisan","raise","step","hour","vice","rule","directly","especially","collect","assist","fauci","peak","sell","expert","cylinder","practice","yearold","analyst","upward","die","pilot","ability","plan","control","particularly","acute"
"25","tell","facility","write","head","use","driver","platform","production","convert","defense","say","facility","production","will","virginia","agency","fear","design","person","lack","navigate","receive","un","liquor","thousand","economic","infectious","life","secretary","murphy","continue","elect","vice","hear","feed","democratic","american","wear","hear","birx","late","pandemic","coronavirus","mind","get","proposal","money","lawmaker","money","texas","set","donald","available","zients","former","member","legislation","go","couple","government","get","fund","clean","hit","time","demand","predict","education","center","market","pass","oct","development","onset","able","agency","relate","control","park"
"26","account","military","chronic","combat","central","test","star","nba","stockpile","capacity","production","test","staff","obtain","shortage","hh","kit","russia","federal","staff","doctor","trace","vote","hold","argentina","service","committee","wear","represent","absentee","hygiene","philharmonic","date","today","mislead","top","everyone","make","get","message","coronavirus","tackle","clear","kind","force","lawmaker","push","legislation","floor","series","gounder","plan","brief","stimulus","stimulus","confusion","plan","remember","pass","economic","impact","house","soccer","next","benefit","market","little","everyone","gym","nationwide","coalition","poise","male","recent","abroad","staff","come","official","maintain"
"27","million","like","personnel","theory","safety","set","work","medical","resource","pritzker","newsom","kit","nurse","hospital","federal","transfer","russian","health","system","live","facebook","bed","think","office","otherwise","correctional","house","college","governor","story","beshear","try","remove","good","cnn","hope","like","mask","surgeon","rally","tedros","vice","mike","penny","framework","give","business","spend","provide","economic","immediately","letter","summer","process","address","stimulus","hold","send","family","trust","promise","race","notify","program","vaccine","like","big","add","implementation","project","small","billion","fair","head","access","identify","process","throughout","interview"
"28","suspect","doctor","new","wuhan","brief","use","start","lab","new","agency","center","desantis","tribal","state","hospital","food","physician","system","staffer","flatten","provider","majority","member","open","lung","jair","palace","tell","gov","state","murphy","campaign","democratic","blame","border","vice","current","virus","sit","surge","palace","campaign","member","osterholm","presidentelect","get","include","pay","income","treatment","package","pandemic","day","unemployment","adviser","money","make","year","per","serve","bill","today","theater","shoot","able","family","world","particularly","excess","spread","million","airport","yellen","aim","accord","risk","much","administration","drive"
"29","people","resource","nurse","wuchang","go","company","lab","esper","shortage","trump","governor","fema","work","available","frontline","bed","temporary","french","privacy","primary","agency","senate","westchester","illinois","jair","report","win","tweet","without","maryland","cnns","statistic","hear","protection","blame","former","vice","risk","family","election","williams","free","sen","coordinator","offer","negotiation","hill","schumer","fund","delay","change","strategy","state","gop","can","work","democratic","hold","receive","top","package","also","application","make","year","right","rollout","indias","population","eligible","may","tweet","therapy","ease","account","new","critical","virus","report"
"30","crisis","shortage","site","enough","available","plan","mitchell","ready","management","andrew","gown","need","use","facility","report","proportion","ongoing","extraordinary","dormitory","receive","ward","republican","negotiation","represent","security","senior","supporter","newspaper","lockdown","usps","general","tweet","conference","state","mask","garden","test","contact","together","control","birx","watch","leadership","vice","leadership","unemployment","negotiation","business","billion","protection","critical","leave","order","democratic","support","support","propose","turn","go","sure","child","effort","success","even","full","hancock","deal","fund","impact","happen","yet","rare","include","identify","across","accord","economic","city","contribute"
"31","center","stretch","pneumonia","woman","supply","diagnose","doctor","shortage","act","medical","capacity","state","government","healthcare","ventilator","service","amid","main","center","app","health","robert","wife","community","vulnerability","process","lady","read","service","instead","away","cause","request","take","tell","event","attempt","walter","right","fact","call","us","dr","critical","caucus","go","final","night","send","forward","provide","release","action","billion","senate","help","provision","amid","democrat","vice","official","likely","youth","covid","pandemic","around","treatment","employer","possible","hit","end","accept","long","migrant","act","vaccinate","protest","rate","low"
"32","suit","struggle","wuhan","public","begin","work","tip","tool","penny","help","team","per","florida","resident","unit","wale","spokesperson","santa","deploy","open","enough","district","measure","security","aim","two","march","politician","win","union","safety","orchestra","cnns","inside","nobody","comment","cite","reed","azar","press","campaign","publicly","chief","encourage","mccarthy","business","proposal","democrat","make","past","ensure","will","pandemic","joe","yellen","will","joe","bidens","harris","program","use","access","match","add","ward","devastate","keep","proof","march","memorial","make","certainly","fatigue","help","action","vaccine","street","late","hit"
"33","per","due","million","central","bed","institute","nbas","jazz","company","shipment","shield","york","release","service","available","must","cite","ppe","regulate","smith","run","evidence","individual","government","territory","population","poll","family","coverage","office","believe","vice","friday","early","donald","story","contract","tweet","spread","full","newspaper","american","penny","condition","need","vote","provision","aide","sander","number","help","regular","try","trump","richmond","focus","like","good","tax","trillion","still","order","billion","one","antiviral","singapores","life","impact","move","lose","numb","trend","quarter","call","activate","people","restaurant","place","avoid"
"34","resource","system","open","observation","head","employee","ship","million","army","oxygen","surgical","frontline","enough","summary","donation","decrease","pandemic","application","lebanese","machine","oxygen","question","aide","guideline","take","call","staff","hope","evidence","washington","pandemic","false","suggest","staff","past","position","handle","follow","wear","mask","election","development","presidential","request","birx","leader","manchin","veto","night","read","american","official","governor","support","work","fund","member","message","press","vote","next","speak","hard","airway","front","huge","system","keep","statement","despite","president","recovery","home","authority","actively","ability","week","day","reach"
"35","doctor","protective","suspect","start","absolutely","washington","supply","license","icu","machine","care","treat","produce","commission","service","produce","resident","smithfield","staff","ill","service","program","orlando","trump","near","outside","cast","death","board","religious","comment","american","news","issue","bad","fox","lockdowns","feature","presidential","biden","march","control","chuck","follow","american","agree","protection","federal","increase","member","schumer","action","jen","economic","think","trillion","leader","leave","round","credit","total","additional","even","host","sweep","problem","demand","city","district","huge","build","memorial","share","age","acute","able","add","week","regional"
"36","social","nurse","epicenter","laboratory","can","site","diagnosis","team","increase","respirator","press","department","need","cnn","release","patient","college","work","false","claim","international","aide","due","crisis","week","infrastructure","first","back","figure","feel","along","afternoon","speak","remark","friend","everyone","surround","presidential","distance","voter","time","lead","attend","take","package","can","speaker","small","help","hill","proposal","direct","klain","direct","help","wage","mark","life","dependent","jen","meet","press","company","personperson","vardhan","contribution","clear","far","june","prevent","bureau","spokesperson","violation","young","add","abroad","french","see","coronavirus"
"37","struggle","will","build","undergo","manufacturer","nationwide","await","resource","use","unit","send","phone","frontline","report","capacity","among","expect","infect","available","medical","safely","jair","investigation","general","action","center","announce","jair","online","official","scientist","travel","round","biden","inside","recommend","mitigation","advertisement","social","claim","important","johnson","stimulus","prevention","speaker","leadership","fund","month","leader","card","official","source","team","work","introduce","joe","party","moment","jen","need","president","nation","reiterate","protest","climate","price","plan","worker","patient","big","force","fly","develop","july","additional","access","see","case","brief"
"38","describe","suspect","organization","tokyo","tech","center","increasingly","patient","treat","icu","ppe","donate","shipment","acknowledge","health","office","industry","opposition","argue","agency","university","select","overwhelm","police","approve","official","justice","absentee","cnn","enough","national","administration","nominee","go","policy","speak","us","get","general","go","go","security","aide","coronavirus","sens","majority","drop","donald","march","therefore","process","withdraw","clear","american","way","bipartisan","two","goal","democratic","payment","nurse","relatively","specific","front","consumption","oxygen","government","reopen","outbreak","end","position","metric","four","million","address","account","additionally","pose","survey"
"39","will","relief","official","million","online","import","staff","work","help","receive","request","manufacturer","vtm","county","delivery","allow","issue","equipment","one","expand","central","detail","president","several","seek","institution","morning","trump","general","place","night","mental","exchange","gathering","dr","mislead","email","news","fight","though","news","time","really","help","right","benefit","leadership","senator","go","hopefully","billion","murthy","dr","sen","response","put","process","hour","sign","begin","send","gao","secretary","spike","vial","leader","economist","release","ask","million","alongside","underscore","age","report","adhanom","across","involve","duty","confirm"
"40","member","protection","man","escape","equipment","without","watch","build","governor","center","usns","pritzker","available","york","distribute","husband","royal","debate","trace","italian","widespread","texas","back","head","majority","residence","widespread","tuesday","bill","use","rule","keep","february","violate","wednesday","encourage","failure","hold","respect","comment","take","story","probably","diagnosis","line","side","pass","million","majority","assume","policy","jen","jeff","counterproposal","consider","hall","committee","ask","eligible","sign","unless","difficulty","step","league","serum","vaccine","improvement","open","spread","fully","economist","sens","health","say","administrative","act","deep","hoyer","virus"
"41","send","account","construction","treat","expand","lab","name","available","ppe","deploy","provide","center","facility","provide","national","alameda","plastic","cell","health","discussion","party","perhaps","court","hospital","send","office","example","brazils","statement","give","large","anyone","reveal","desantis","national","wear","kamala","evidence","former","essential","thing","full","giroir","false","tell","member","want","jobless","program","coordinator","majority","focus","speed","forward","trillion","response","trillion","tell","today","soon","purchase","nonessential","push","obtain","executive","particularly","want","state","like","office","leave","breakthrough","biden","american","admit","action","political","joe","sick"
"42","video","already","joint","news","morning","mother","prepare","use","field","re","act","new","face","frontline","healthcare","specialist","cat","phone","doctor","arizona","local","military","judge","federal","federal","immigration","february","since","family","rule","previously","teach","still","last","foreign","behind","thomas","harris","scientist","personal","read","equipment","every","man","secretary","white","need","round","tax","spray","sure","address","task","payment","bipartisan","adviser","sen","office","aide","today","harris","refer","return","assure","twitter","interview","produce","million","combat","show","pick","anything","can","accord","advice","activate","however","incident","official"
"43","limit","tell","severely","order","committee","suit","league","manufacture","smith","emergency","andrew","enough","health","california","relate","fema","universal","parliament","voluntary","december","cnn","valley","production","near","late","survey","tell","send","sao","measure","bring","heart","expert","proceed","us","first","offer","faucis","infectious","read","claim","meadow","think","trust","obama","shutdown","member","senate","mitch","nighttime","president","send","need","will","jen","security","harris","press","rescue","put","hire","youth","protection","primary","age","need","immediate","report","connect","reopen","political","full","aviation","ability","advise","actively","time","dashboard","accord"
"44","treatment","mask","even","goggle","sector","face","many","deploy","glove","convention","help","gavin","act","staff","letter","protective","staff","cure","note","argue","use","putin","security","since","mean","facility","bad","brazil","open","spark","coverage","box","professional","vaccine","today","official","cdc","receive","ask","vaccine","dr","personal","distribution","language","target","mitch","sen","care","family","substantially","will","response","sign","ability","call","democratic","hike","will","passage","give","devastate","nurse","additional","handful","everyone","suffer","plant","see","dedicate","another","brief","significant","create","able","adviser","acute","make","countrys","statement"
"45","run","accord","regularly","quarantine","feb","say","amazon","letter","fema","produce","receive","shield","receive","memo","cuomo","box","paycheck","light","vehicle","particular","committee","send","dramatic","spokesperson","far","agency","set","reduce","end","jair","fear","say","public","argument","claim","cleveland","political","since","almost","policy","positive","intend","need","joe","agree","need","benefit","agreement","week","david","need","hold","send","capitol","benefit","proposal","jen","come","administration","democrat","press","neighbor","detect","plea","acknowledge","life","last","still","corporation","accord","statistic","idea","difficulty","abroad","advisory","add","rate","emerge","year"
"46","without","treatment","chuang","contain","make","starbucks","understand","vice","agency","governor","trump","help","help","jurisdiction","florida","machine","ppe","request","parliament","pay","contact","award","work","relate","case","shortage","disease","florida","story","reaction","freedom","list","lose","answer","room","herd","step","caution","many","life","year","coronavirus","rule","bidens","point","protection","democratic","send","trillion","tomorrow","vaccine","national","give","congressional","congress","think","reconciliation","mask","direct","stimulus","partnership","use","deadly","scrub","background","save","professor","country","gottlieb","city","foundation","fight","evaluate","access","affair","additional","response","faa","every"
"47","deal","worker","driver","suffer","say","daily","care","gown","surgical","care","strategic","critical","trust","individual","kit","alone","infect","ongoing","italian","develop","de","sacramento","committee","association","work","statement","performance","post","post","antigen","heavily","actually","just","television","democratic","without","many","maybe","believe","get","possible","office","focus","grassley","party","summary","american","economic","democrat","money","economic","memo","much","party","dollar","send","parliamentarian","may","remark","mexican","provide","write","face","havent","arrest","shortage","comment","end","block","test","childcare","top","line","account","affect","address","face","various","mean"
"48","personnel","staff","stop","cnn","nurse","meet","glove","verily","gaynor","distribute","hh","worker","machine","involve","send","management","father","police","control","president","personal","service","get","site","public","work","ballot","association","primary","dejoy","airplane","door","play","never","presidential","social","question","information","push","year","tell","spend","say","know","go","moment","check","measure","enough","representative","supply","intend","rescue","production","democratic","go","rule","now","secretary","chamber","columbia","numb","help","substantially","soar","drug","cost","work","virus","week","initial","transportation","monitor","across","affiliate","adhanom","measure","immunity","week"
"49","speak","ready","korean","morning","plan","preparation","will","governor","emergency","surgical","shortage","penny","jurisdiction","simon","agreement","medical","georgia","check","department","post","store","attorney","serve","show","since","project","bolsonaros","manage","reach","emergency","blame","supporter","want","effective","biden","cdc","ask","florida","tell","pences","moment","every","election","hasnt","happen","joe","think","leader","deal","contribute","include","provide","adviser","send","per","commitment","go","get","weekend","commerce","disproportionately","southeast","without","harm","maker","work","manage","dos","diagnostics","continue","house","much","percentage","act","african","administration","day","total","currently"
"50","area","cnn","bed","ward","week","wait","official","prepare","pritzker","act","pritzker","system","healthcare","mcdonalds","within","jersey","allow","professional","prison","security","learn","propose","lose","situation","numb","will","voter","wisconsin","appointment","post","elbow","respond","issue","key","stephen","aide","effort","without","even","september","task","signal","power","administration","deal","stick","round","treasury","provision","mike","possible","include","lack","final","tradition","increase","lose","official","send","kamala","two","assistance","hope","montreal","economy","cost","worry","combat","response","since","read","day","mental","action","afternoon","administrative","past","federal","risk"
