"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"11","deadly","much","china","publish","diplomat","moon","fire","will","issue","executive","church","wear","bar","distance","shop","ease","guideline","ease","capacity","enter","july","allow","dine","indoor","outdoor","indoor","gathering","bar","de","wear","rule","cuomo","city","mask","alert","face","jury","household","manchester","home","johnson","denmark","gym","toronto","pm","joaquin","order","test","quarantine","passenger","order","traveler","student","traveler","quarantine","court","citizen","vatican","conference","passenger","repeatedly","another","us","michigan","team","guideline","say","prevention","indoor","employer","anthony","just","policy","must","either","clear","outreach","trial","application"
"12","kill","cruise","deadly","conspiracy","tech","fire","obrien","johnson","beach","county","easter","gov","shop","limit","restriction","open","social","mayor","border","lift","border","jersey","july","phase","park","test","pool","indoor","reopen","face","hurricane","order","outdoor","swaminathan","measure","limit","city","minister","prime","situation","party","minister","pm","minister","restaurant","announce","travel","traveler","pcr","quarantine","travel","close","traveler","require","ban","astm","kurz","open","face","infrastructure","certificate","rochelle","happen","spread","member","still","guideline","distance","control","dr","dr","advise","leave","four","evidence","emergency","shot","approve","biologic"
"13","estimate","outbreak","outbreak","geng","giant","customer","animal","business","will","florida","mayor","stayhome","reopen","business","distance","turkey","lockdown","bar","mall","ease","seat","require","order","close","effect","york","turnaround","reopen","bill","outdoor","sanitizer","salon","mask","bar","bar","suarez","outdoor","restaurant","impose","outdoor","restaurant","order","reopen","household","mayor","sport","close","transport","travel","school","will","remain","minister","travel","cloth","traveler","quarantine","israeli","call","test","recall","right","disease","middle","infect","disease","outdoor","outdoor","mandate","say","see","border","take","restriction","mandatory","food","use","rep","use"
"14","spread","spread","severe","scientist","defense","supermarket","event","mayor","people","desantis","distance","court","meter","county","restaurant","outdoor","activity","lift","service","phase","enter","disneyland","governor","park","allow","order","say","positivity","new","blasio","space","must","order","reopen","johnson","city","zip","lockdown","minister","conference","indoor","danish","rule","tier","dec","will","curfew","sunday","country","order","arrival","college","flight","flight","air","quarantine","indoor","francis","texas","dnacpr","cruise","state","allergy","allergy","make","activity","think","fully","outdoor","infectious","get","infectious","go","white","mass","re","senior","pfizer","say"
"15","syndrome","week","virus","rate","source","defense","outbreak","shop","lockdown","business","resident","bar","limit","restriction","wear","restriction","open","museum","shop","indoor","church","bar","require","state","city","lab","beach","governor","gov","must","mandatory","hair","citys","visitor","prime","reopen","limit","close","lockdown","remain","business","gathering","allow","government","reopen","icu","region","truck","cuba","test","extend","country","quarantine","rule","fit","store","restriction","reeve","want","mandate","detail","say","cdc","get","thing","control","still","disease","distance","require","vaccinate","need","four","amid","precaution","region","virtually","tell","grant"
"16","expert","open","researcher","suggest","right","sxsw","francis","city","nonessential","issue","social","covering","order","open","open","transport","close","order","enter","restaurant","cuomo","new","state","business","gov","increase","outdoor","open","cuomo","sept","fan","bar","halloween","gelber","whitty","service","bar","alert","outdoor","french","uk","uk","business","shop","city","pm","open","negative","jan","tough","pm","test","entry","board","procedure","degree","passenger","allow","statewide","certificate","crowd","doom","case","walensky","infectious","indoor","camp","center","people","delta","say","guideline","scientific","attend","region","want","wane","grant","moderna"
"17","rate","pandemic","spread","wall","side","north","paper","gym","tube","school","will","restaurant","foot","park","salon","paris","gathering","restriction","museum","park","must","outdoor","park","gym","reopen","require","use","distance","will","capacity","restaurant","movie","york","outdoor","brief","will","area","gathering","uk","avoid","government","rule","party","restaurant","curfew","los","pm","will","effect","january","requirement","republic","extend","ireland","traveler","celsius","digital","trip","governor","officer","picture","impend","center","go","really","biden","indoor","think","still","policy","john","indoor","arent","band","sense","drug","us","effect","vaccine"
"18","appear","virus","damage","study","command","buy","wild","pharmacy","police","service","stayhome","garcetti","mayor","court","bar","student","park","philippe","movement","store","park","gov","jersey","york","gathering","covering","issue","hall","model","restaurant","county","allow","new","currently","reopen","gathering","social","rule","indoor","indoor","bar","strain","social","place","student","system","lockdown","government","minister","kingdom","board","will","transport","mandate","will","require","iata","near","april","night","effectiveness","surge","different","try","spread","get","disease","require","us","stadium","national","decision","vaccinate","restaurant","strengthen","definitive","drug","york","emergency"
"19","mers","trade","death","animal","temperature","leader","square","go","gov","resident","cook","los","jail","order","business","wear","education","school","activity","resident","justice","dine","newsom","monument","mayor","wear","park","beach","beach","dine","store","mask","chief","hong","indoor","follow","spot","add","social","close","conte","england","prohibit","business","capacity","must","rule","quarantine","arrival","lockdown","restriction","commission","negative","uk","arrival","border","government","announcement","requirement","st","pregnancy","mandate","rochelle","dr","just","murthy","infectious","still","long","director","re","school","across","yellow","term","publish","authorization","republican","date"
"20","month","high","people","acute","beijing","roll","station","takeout","food","violate","beach","judge","wear","close","return","travel","public","minister","park","travel","permit","must","cuomo","require","public","turnaround","state","serve","set","issue","open","facility","sept","follow","part","mayor","maximum","boris","tier","face","area","ban","christmas","service","region","curfew","business","passenger","result","close","allow","international","british","enforce","block","international","class","order","restaurant","business","wide","know","sure","just","virus","update","public","say","social","sport","director","community","think","income","vast","infectious","may","fda","sure"
"21","case","china","economy","global","even","pope","even","open","stayhome","shop","shop","business","education","social","california","limit","wear","announce","can","resume","visitor","governor","allow","executive","andrew","suarez","zone","camp","say","space","covering","close","hong","venue","take","lockdown","force","mayor","close","announce","england","prime","measure","open","gathering","angeles","will","freight","announce","essential","situation","allow","introduce","zealand","hancock","bar","country","mayor","houston","brostrøm","participate","rise","biden","virus","people","expect","model","transportation","feel","need","think","make","many","remain","weekend","national","food","company","mark"
"22","animal","know","study","laboratory","esper","yoon","toilet","home","effect","beach","home","public","maintain","public","customer","people","county","prayer","ease","bar","lift","guideline","outdoor","miamidade","office","city","business","social","grant","lamp","reopen","new","governor","garcetti","pub","metropolitan","pm","ban","gathering","merkel","contain","student","gathering","include","tree","restaurant","southern","border","will","sturgeon","effect","advice","filtration","governor","enter","curfew","introduce","despite","greg","giroir","macron","summer","flower","passenger","need","recommendation","prevention","school","business","safe","concern","kind","include","center","assessment","director","information","vaccine","company"
"23","severe","late","just","may","takeout","personnel","gather","county","homeless","police","public","practice","kong","store","place","public","gym","curfew","begin","permit","plan","visitor","announce","new","stop","bar","covering","say","bus","passenger","require","home","must","gimenez","must","mandate","blasio","limit","rule","measure","level","mutation","danish","prime","lockdown","bed","new","driver","kingdom","rule","must","contact","requirement","wear","arrive","industry","measure","wear","texans","work","business","american","expert","though","gupta","prevention","feel","child","say","anthony","safe","guidance","feel","account","let","cnn","dos","child","office"
"24","world","east","world","opinion","zhong","train","movement","stay","park","nonessential","police","california","georgia","gathering","strict","gathering","space","emergency","school","announce","bar","state","mayor","allow","seat","cuomo","reopen","guard","duke","gov","food","per","will","cynon","hospitality","social","mask","prime","must","allow","impose","restrict","student","pm","time","activity","gavin","suspend","border","negative","student","europe","draft","security","policy","negative","back","restriction","thing","digital","bolsonaro","keep","now","surge","advise","anthony","really","cdc","infectious","allergy","must","director","rule","spectator","florida","good","dr","appear","sept"
"25","china","slow","coronavirus","theory","check","army","worker","supermarket","mayor","effect","extend","close","monday","measure","able","start","shop","lockdown","indoor","minister","rule","requirement","restriction","school","will","dine","result","gov","island","office","louisiana","park","singapore","rhondda","address","event","must","london","ireland","open","national","religious","household","ban","announce","place","allow","french","new","taiwan","test","johnson","require","entry","court","performance","border","travel","austin","require","across","really","get","identify","eat","announcement","fully","really","customer","information","birth","see","even","concert","surge","also","regard","labor","worker"
"26","almost","estimate","singapore","journalist","delivery","film","police","worker","distance","grocery","lightfoot","angeles","sentence","remain","phase","street","strict","safety","limit","service","business","covering","closure","gathering","travel","use","rhode","issue","university","business","coast","mayor","bubble","taf","distance","dine","de","fine","measure","school","decision","limit","indoor","outdoor","enforce","business","official","minister","french","limit","lockdown","european","international","saudi","test","appeal","symptom","enter","news","flight","criticize","immunity","surge","worry","anticipate","us","vidyasagar","face","policy","expect","make","cdc","wear","olympic","la","week","fire","andrew","get"
"27","death","asia","serious","multiple","china","austin","funeral","people","shop","city","hutchinson","allow","resident","gov","resume","shop","june","measure","lift","distance","dine","cuomo","miamidade","city","place","business","mayor","baker","limit","requirement","shelter","say","wear","indoor","boris","chancellor","face","level","pm","table","rule","wale","announce","province","household","gathering","january","country","measure","avoid","remain","secretary","new","tsa","buttigieg","provide","place","statement","remain","passport","create","virus","say","projection","memo","walensky","cover","customer","store","rule","people","cruise","begin","stop","winter","dr","courtesy","capitol","appropriate"
"28","may","researcher","slow","china","pyongyang","threat","celebrate","place","go","distance","chicago","chicago","public","activity","guideline","lockdown","remain","business","territory","gym","june","capacity","plan","weekend","wear","average","governor","face","site","statement","abbott","restaurant","reopen","long","mayor","venue","school","park","cuomo","prime","museum","mutate","religious","order","jan","new","shop","announce","requirement","household","traveler","passenger","prime","requirement","house","requirement","link","association","always","foundation","contain","lift","american","baseball","expire","infectious","herd","infectious","employee","guideline","believe","now","die","bank","mandate","back","fda","member","andrew"
"29","show","people","mother","economy","chinese","africa","cultural","effect","social","statewide","executive","church","county","hair","plan","space","impose","limit","bar","business","remain","mall","gathering","dine","people","gov","social","public","san","sit","table","gaming","researcher","county","new","household","open","area","household","people","orange","variant","people","move","class","require","gov","new","restriction","merkel","curfew","eu","subject","hotel","book","uk","airline","jackson","abbott","propose","act","much","michigan","thing","nfl","unmask","watch","elementary","face","institute","mandate","mandate","comparison","build","cant","cell","administration","leader","ease"
"30","mortality","method","hundred","news","commander","wuhan","prevent","beach","shut","will","conference","detainee","gathering","hong","remain","safety","temperature","activity","mosque","gathering","announce","plan","extend","effect","limit","restriction","visitor","authorize","alcohol","york","disability","orchestra","visitor","order","england","governor","mayor","bar","mayor","social","red","northern","school","ontario","strict","bar","activity","close","countrys","primary","result","education","boris","spokesperson","border","customer","airport","will","rule","wide","woman","warn","even","seat","breakthrough","infection","air","control","status","mandate","berman","assessment","isolate","business","indoor","certain","health","handle","oct"
"31","wild","professor","asymptomatic","expert","sars","complaint","neighbor","mall","desantis","governor","essential","jail","require","loosen","employee","monday","museum","close","nonessential","space","able","mayor","visitor","andrew","fine","lee","police","covering","mandate","enforce","tropical","philharmonic","airline","extend","rule","oct","effect","allow","service","take","service","national","england","capacity","york","remain","bed","airport","january","arrival","education","curfew","zealand","sunday","order","air","break","decision","officer","newsom","rule","biden","state","game","family","announce","people","us","need","fully","surge","athlete","strict","statement","mix","create","seek","physician","work"
"32","die","thing","demand","pompeo","restaurant","exercise","expert","can","pharmacy","mandate","service","release","nonessential","stayhome","social","close","may","social","store","stage","retail","travel","pause","distance","statewide","young","party","restaurant","guidance","infect","can","resident","six","place","uk","allow","safety","pm","home","order","region","human","olympic","region","place","bay","shutdown","johnson","board","reopen","prime","kingdom","variant","close","knot","must","chicago","ahead","place","infection","measure","part","contagious","biden","though","distance","control","covering","allergy","science","look","summer","activity","fan","truck","federal","potential","january","full"
"33","suggest","death","robert","charge","operation","name","vanni","theater","effective","gathering","issue","statewide","activity","rule","order","business","rule","department","pm","maintain","can","york","distance","rhode","tourism","can","shut","local","study","plane","outdoor","watch","capacity","distance","table","desantis","move","measure","pub","area","december","school","denmark","england","hold","newsom","lift","dover","order","police","variant","africa","airport","law","capacity","canada","tedros","protect","local","recall","phase","identify","identify","national","fully","walk","anthony","dr","covering","passport","change","governor","league","turn","ferrer","ministry","immunization","attend","campus"
"34","year","young","product","viral","us","arnold","ban","gov","transport","lockdown","store","education","close","mask","gathering","implement","limit","plan","strict","can","student","open","island","limit","fair","detect","violation","space","murphy","boeing","visit","urge","reduce","walsh","gove","establishment","institution","closure","burnham","impose","except","christmas","inslee","retail","social","lister","victorian","lorry","enter","announce","evidence","government","come","measure","improve","fly","visitor","statewide","peskov","pass","always","re","make","pause","point","several","floor","director","circumstance","league","large","spread","enforcement","border","myers","much","statement","question","memo"
"35","likely","market","animal","right","help","drive","restaurant","distance","foot","activity","press","year","face","ardern","hotel","capacity","decree","outdoor","curfew","arrival","gathering","two","quarantine","pm","governor","say","supply","blasio","face","pizza","must","physical","distance","benjamin","countdown","scotland","worship","pub","situation","say","orban","indoor","require","release","open","class","ghaly","england","hong","minister","leave","prime","uks","australia","particle","consumer","emirate","place","mayor","tell","passenger","travel","keep","expert","explain","familiar","biden","update","update","beshear","easy","important","concern","coronavirus","educate","protective","fauci","dr","quarter"
"36","trade","worldwide","infect","mers","give","country","sport","mandate","population","california","garcetti","conference","court","bar","can","measure","lift","population","sport","able","governor","announce","establishment","holiday","center","threshold","quest","order","francisco","enclose","capacity","stayhome","space","restriction","celebration","covering","hot","johnson","business","space","must","belgian","strict","premier","move","impose","glass","europe","kong","infection","limit","student","will","ban","government","exercise","austria","school","will","local","police","save","like","director","immunity","setting","transmit","anthony","school","original","know","update","individual","increase","pfizerbiontech","serious","american","wear","qantas"
"37","full","far","korea","real","cnn","letter","meter","et","governor","ron","announce","prison","gym","california","may","local","curfew","conference","lockdown","museum","gov","restriction","pm","jersey","distance","three","sample","outdoor","join","herbert","wear","visitor","table","israel","vallance","reeve","case","capacity","conference","cafe","system","animal","government","ease","can","also","quarantine","arrive","illegal","extend","jan","secondary","european","minister","measure","hate","exercise","break","warn","global","seek","house","update","case","dr","watch","reiner","time","practice","child","want","can","big","start","live","six","even","use","research"
"38","people","still","strand","fatality","staff","face","roll","establishment","khan","gun","safe","social","academic","permit","theater","social","eid","gathering","construction","spain","requirement","guest","pool","mayor","blasio","cover","area","business","water","hut","gov","gov","customer","general","announce","wear","allow","region","area","conte","home","sport","close","mayor","new","department","health","international","documentation","traveler","castex","cohort","kingdom","northern","pete","dutch","greece","critical","adult","order","spokeswoman","restriction","good","american","league","can","go","status","teacher","control","indoor","take","fear","travel","outside","spokesperson","month","come","pay"
"39","read","leung","cause","highly","impact","pack","arm","nightclub","gathering","state","governor","open","inmate","citys","area","salon","theater","church","gathering","shop","shop","close","weekend","eat","requirement","roll","citation","rate","connecticut","reopen","distance","news","door","gathering","limit","continue","distance","outdoor","place","customer","capacity","impose","maximum","black","county","jan","essential","british","unite","germany","place","zahawi","air","press","medical","filtration","hungary","require","still","good","television","lead","green","concern","easy","gathering","director","institute","beshear","want","hold","anthony","syndrome","pandemic","reduce","thoroughly","monday","airport","multiple"
"40","bat","just","like","press","korean","jae","space","chain","executive","limit","gathering","mask","business","judge","people","phase","ease","weekend","exercise","sport","raimondo","distance","covering","statewide","phase","public","dine","extend","nyc","limit","city","come","stayhome","regard","wear","return","shut","impose","say","nonessential","lawmaker","wave","building","monday","movement","allow","tower","impose","impose","pilot","brazil","implement","red","sell","face","mandate","mix","across","customer","important","push","number","right","many","person","though","center","practice","announce","indoor","someone","camp","decision","one","tell","without","say","evaluate","add"
"41","know","koreas","consumer","severe","early","shopper","draft","million","city","go","business","store","sign","ames","kong","curfew","class","religious","maximum","theater","foot","connecticut","mandate","crowd","confinement","dog","critical","weekend","citys","use","drink","can","restriction","winter","order","pm","zone","face","strict","foot","country","population","six","category","online","indoor","stayhome","must","sweden","country","notice","france","exception","new","close","indoor","certificate","tweet","building","spring","victim","wear","wear","race","transportation","crowd","cnns","question","know","exactly","sail","closely","say","apply","recognize","recovery","child","nancy","approve"
"42","global","pathogen","grow","criticize","respiratory","staffer","chinese","resident","pm","local","enforce","attorney","exercise","employee","city","disney","age","worship","ride","lockdown","arrival","quarantine","california","michigan","re","officer","aamc","violation","business","researcher","gym","governor","district","contact","ardern","local","proposal","leader","outside","gym","ban","arrive","police","operate","resume","stayhome","city","area","reduce","add","require","rule","unite","negative","allow","drug","sturgeon","store","el","international","prove","uk","re","sure","director","take","voyage","ask","retailer","think","faucis","except","cruise","buy","far","submit","immediately","distribution","without"
"43","peak","type","worldwide","sick","foreign","weather","nationwide","pm","run","pastor","app","mass","document","place","outside","erdogan","bar","gradually","theater","guest","two","news","theater","alcohol","safety","outdoor","sheriff","municipal","slow","safety","gaza","de","county","lock","close","fine","nonessential","place","six","party","mutate","strict","freeze","reopen","bay","resident","surge","denmark","must","crew","apply","brazil","suspend","face","double","around","business","county","owner","florida","hydroxychloroquine","feel","unite","doubt","set","fan","us","michigan","effective","degree","pregnancy","line","fauci","capacity","weekly","wolf","vaccine","speaker","page"
"44","story","also","quarter","little","massive","force","video","london","resident","social","grisham","facility","florida","theater","safety","ban","move","occupancy","country","visitor","mall","today","rule","place","dine","will","close","sturgeon","around","gathering","gel","dine","due","minister","allow","discuss","association","mix","halloween","service","also","nonessential","uk","social","religious","close","resident","statement","france","new","ban","lockdown","reopen","restaurant","tyrol","measure","system","news","criminal","measure","finalize","lightfoot","school","whitmer","will","jim","transmission","almost","place","host","continue","scientific","way","citys","voluntary","albert","change","minority","food"
"45","new","suggest","dock","system","threat","mask","shortage","measure","household","people","mask","require","covering","gym","hair","visitor","mask","client","city","tourist","mexican","bowser","requirement","re","social","tennessee","increase","sand","location","labor","marco","citys","gathering","resident","scotland","seat","inside","business","country","stay","close","follow","museum","also","gym","regional","eve","fear","hour","record","bad","announce","spread","will","issue","passenger","requirement","passenger","conflict","first","blue","just","explain","ihme","little","unvaccinated","strategy","unvaccinated","requirement","agency","need","allergy","director","difficult","become","anticipate","emergency","pelosi","review"
"46","acute","broadcaster","emerge","recent","joint","authority","leave","serve","tfl","shelter","district","texas","francisco","require","mayor","society","permit","county","passenger","retail","guest","theater","resume","today","restriction","travel","cuomo","slow","outdoor","worker","shah","francisco","universal","apply","speech","philadelphia","dine","new","local","start","wave","must","contact","angeles","newsom","gavin","bar","unite","ministry","require","minister","ireland","europe","suspend","flight","ill","destination","remove","paso","tapper","osterholm","white","time","metric","affect","need","summer","rochelle","anthony","experience","like","desantis","setting","guest","think","cant","issue","gop","drug"
"47","epidemic","animal","re","understand","operate","cnn","can","nonessential","million","unless","individual","client","state","angeles","limit","slowly","can","france","event","school","table","theme","tourist","newsom","measure","customer","department","party","phone","say","gather","hong","de","lockdown","face","angela","georgia","authority","exception","curb","midnight","exam","december","measure","close","service","spread","morning","contagious","except","reason","boris","home","visitor","water","protection","vial","let","leader","crowd","supporter","slow","concern","think","someone","economy","cnn","fall","cdc","outdoor","die","origin","try","mask","try","coordination","process","sept","staff"
"48","since","around","toll","deadly","screening","brisbane","people","boris","place","leave","local","reopen","gov","zealand","public","remain","retail","guideline","queen","salon","andrew","victoria","serve","enforce","activity","state","distance","must","window","location","jersey","museum","giménez","sharp","service","alcohol","can","introduce","ban","law","public","household","outdoor","retailer","area","threshold","bay","due","close","council","safety","resort","refuse","comply","kurz","kroger","remove","iraq","continue","enforce","molecular","brief","worry","school","can","unclear","breathe","long","will","school","memorial","require","period","night","feed","antibody","immunity","already","protect"
"49","like","read","become","much","official","columbus","shincheonji","social","crowd","census","limit","resident","salon","mayor","normal","beach","religious","shop","business","activity","limit","county","executive","public","news","time","will","close","production","gym","facility","shop","stay","la","tuesday","open","local","uks","essential","address","resident","gym","tweet","shopper","park","park","trajectory","disruption","mandatory","zealand","spread","negative","ireland","unite","red","risk","enter","permission","chief","ron","still","guideline","see","cause","think","cnns","combination","sure","director","hear","recommend","national","cause","outside","back","consistent","share","safety","collins"
"50","researcher","newborn","director","researcher","customer","jong","body","slow","activity","apply","crowd","police","restaurant","car","mask","order","student","start","gym","implement","violate","california","remain","los","entertainment","positivity","gov","growth","conduct","open","contact","yorks","miamidade","physical","street","order","call","blasio","leader","citys","risk","reopen","must","funeral","lift","statewide","limit","strand","entry","citizen","speak","vulnerable","government","spa","extension","policy","private","texans","mark","patricks","state","place","warn","physician","japan","give","gounder","personnel","even","effective","ship","die","three","point","organization","partisan","see","month","billion"
