"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"11","city","research","labor","wife","medical","worker","life","bar","city","desantis","county","covering","require","order","order","age","lift","rule","service","will","open","allow","mask","require","park","cover","cover","require","restaurant","gathering","restaurant","limit","restriction","hour","close","pm","limit","bar","lockdown","indoor","england","limit","curfew","christmas","christmas","resident","pm","close","air","ems","garcetti","region","intensive","kroger","newsom","release","patient","governor","city","open","gov","place","requirement","shop","open","event","kerala","minister","haryana","extend","okay","substance","administration","poor","hard","dose","challenge","regular","city"
"12","use","bed","enough","doctor","north","care","kirkland","mayor","stay","murphy","state","open","georgia","distance","shop","restriction","gathering","ease","capacity","service","seat","guideline","weekend","bar","dine","restaurant","county","baker","statement","gym","covering","iowa","include","bar","phase","suarez","measure","indoor","uk","home","expect","minister","close","toronto","open","restaurant","order","hospital","southern","oxygen","bed","past","long","california","order","staff","restriction","michigan","requirement","sport","mask","reopen","place","restaurant","congress","count","indias","district","mucormycosis","patron","now","cause","walk","analyze","index","vaccination","recommendation","president","show"
"13","bed","use","minister","combat","office","work","center","essential","stayhome","governor","park","governor","must","wear","mask","must","limit","guideline","mall","beach","outdoor","limit","outdoor","weekend","confinement","requirement","zone","gathering","duke","statement","mandatory","will","indoor","enter","place","outdoor","new","manchester","bar","business","region","gym","outdoor","business","restaurant","joaquin","curfew","los","alcohol","intensive","unit","department","regional","hazard","francisco","store","active","casino","allow","news","allow","remain","june","limit","rally","restaurant","close","extend","river","case","find","respondent","socialize","brief","money","improve","healthcare","announcement","biden"
"14","cnn","military","first","send","proper","life","killian","shelter","beach","close","store","practice","face","public","park","outdoor","curfew","curfew","pm","store","guideline","emergency","face","gathering","public","ban","business","restriction","measure","will","indoor","order","gather","venue","expect","measure","people","tier","prime","must","national","close","household","service","indoor","stayhome","region","household","capacity","ferrer","zoo","pan","angeles","violation","resident","department","social","service","order","angeles","capacity","allow","take","restriction","step","guideline","weekend","may","official","disease","especially","manufacture","walgreens","collect","response","institute","happen","thursday","law"
"15","healthcare","hiv","result","john","protective","home","office","employee","business","executive","issue","distance","business","restriction","ease","lockdown","start","bar","open","enter","begin","outdoor","distance","office","fine","suarez","measure","party","case","must","reopen","gathering","party","ease","distance","follow","reopen","rule","city","open","december","area","gathering","province","allow","business","icu","service","christmas","icu","help","time","los","two","san","cuomo","philippines","capacity","hogan","gov","increase","lockdown","north","event","hold","bharatiya","crisis","bernama","detect","photo","military","since","eight","vulnerable","soon","spot","use","remark","government"
"16","chinese","successful","facility","equipment","giant","staff","company","city","inmate","texas","conference","require","store","mayor","distance","plan","distance","prayer","city","distance","church","dine","holiday","close","statewide","rule","citation","guideline","gather","restaurant","must","zone","must","pm","johnson","wear","maximum","sunday","rule","conference","announce","shop","minister","open","jan","record","business","gathering","surge","holiday","die","bed","lift","food","attorney","prisoner","virginia","allow","gov","remain","social","set","man","recent","limit","poll","april","embassy","immune","prompt","everybody","brazil","education","cut","growth","plan","say","attest","healthcare"
"17","speak","thailand","bed","unit","food","amazon","gov","york","executive","business","home","wear","resident","gov","customer","restaurant","beach","announce","can","guest","retail","must","closure","will","statement","business","outdoor","covering","rule","area","rule","distance","outdoor","social","venue","england","bar","limit","measure","limit","pm","leave","ban","capacity","curfew","indoor","close","remain","newsom","survival","holiday","increase","experience","limit","health","appeal","return","houston","statewide","dine","governor","convey","due","business","restriction","political","place","lockdowns","pradesh","tope","anxiety","ship","expose","high","lee","immunity","make","vaccinate","business"
"18","get","israel","fast","enough","bed","statement","say","governor","close","mayor","business","garcetti","california","social","california","close","business","start","business","restriction","place","gathering","newsom","pm","justice","plane","close","outdoor","announce","open","place","red","gathering","mask","city","must","indoor","pm","impose","bar","home","effect","social","level","limit","pm","southern","christmas","security","care","oxygen","die","indoor","palestinian","announce","dine","labor","open","facility","maximum","event","hogan","emergency","lift","remain","phase","complete","notice","maharashtra","mucormycosis","trauma","extend","request","first","certainly","director","world","healthcare","vaccination"
"19","supply","open","supply","treat","operate","abundance","member","stay","blasio","home","easter","state","mayor","limit","salon","start","bar","museum","bar","indoor","june","capacity","city","los","wear","airport","mandate","police","droplet","mandate","local","ban","distance","restaurant","rise","social","government","household","place","minister","bar","northern","local","measure","effect","area","numb","will","batchlor","increase","christmas","capacity","brain","dine","zoo","death","release","statement","face","require","people","relax","set","tokyo","minister","april","party","pressure","body","maximum","salon","company","carolina","vaccination","perfect","level","adhanom","bidens","requirement"
"20","ready","healthcare","production","designate","source","duchin","symptom","gym","nonessential","beach","close","newsom","mask","shop","place","people","close","business","activity","shop","fall","mall","public","resident","limit","order","enforce","rule","dine","stadium","capacity","governor","september","three","mask","people","effect","restaurant","business","close","impose","italian","prohibit","part","ban","curfew","spread","early","limit","san","medical","la","fog","hospitalize","anna","los","outdoor","order","austin","savannah","tuesday","plea","hold","proof","test","taneja","pm","travel","alarm","são","bubble","customer","happen","time","director","country","directorgeneral","include","vaccinate"
"21","protective","institution","capacity","nebraska","supplemental","state","resource","open","release","store","phil","store","activity","rule","remain","gathering","park","open","indoor","announce","guest","require","miamidade","business","stop","customer","issue","use","restriction","space","require","force","order","israel","indoor","stop","announce","allow","service","emmanuel","restaurant","service","shop","pm","announce","must","shop","area","patient","little","staff","etienne","capacity","increase","among","care","limit","store","restaurant","state","private","tier","business","open","question","telangana","restriction","task","paulo","recover","renew","stay","feel","people","future","announcement","ghebreyesus","come","authority"
"22","nurse","update","call","american","wuhan","exposure","worker","takeout","governor","travel","extend","statewide","public","close","mayor","announce","guideline","mayor","measure","gym","dine","service","social","holiday","re","mayor","sheriff","dine","mean","enforce","september","mandate","seat","distance","lockdown","rule","scottish","ban","tier","region","curfew","midnight","rule","shop","start","require","surge","ambulance","guidance","capacity","death","hispanic","region","californias","angeles","home","contract","still","news","city","venue","hope","seat","airport","national","ahead","minister","gathering","vial","together","normal","street","possible","abroad","feel","central","raw","must","cuomo"
"23","send","system","doctor","ebola","obtain","possible","county","close","pm","abbott","lightfoot","allow","maintain","remain","social","salon","shop","plan","movement","resume","justice","face","allow","indoor","requirement","flight","will","order","activity","issue","six","area","county","limit","outdoor","protest","mask","british","ireland","avoid","decision","england","area","distance","region","close","january","rule","avoid","chance","site","limit","outdoor","worker","release","state","association","move","must","limit","alarm","closely","allow","summer","market","reopen","count","police","travel","indoor","whole","royal","great","condition","also","drop","strengthen","york","policy"
"24","crisis","wuhan","ward","experience","human","symptom","seattle","san","will","city","gathering","church","reopen","gathering","bar","wear","space","beach","park","park","service","gym","require","announce","restriction","unite","area","murray","chen","crowd","pm","must","close","surge","wear","oct","several","london","indoor","people","except","region","tighten","monday","impose","gathering","new","county","numb","ambulance","overwhelm","variant","hospitalization","regional","rule","fail","gov","grocery","conference","establishment","dine","restriction","reason","people","leader","kerala","record","countrys","weaken","infection","celebrity","ron","ship","different","august","emergency","origin","source","allow"
"25","tell","say","ministry","head","alex","resource","patient","grocery","de","effect","mayor","procedure","state","require","gathering","sport","gov","lift","ease","school","foot","close","wear","crowd","activity","dine","thanksgiving","curfew","outdoor","business","seat","dine","crowd","place","case","gather","area","lockdown","countrys","government","allow","like","capacity","ontario","strict","intensive","area","indoor","cdc","resuscitation","system","among","navis","closure","california","datum","order","statewide","keep","business","open","angeles","plan","end","currently","janata","june","pm","hospitalize","lockdown","cause","dine","former","happen","month","food","employment","less","step"
"26","suit","social","business","wuhan","equipment","office","live","home","gathering","stay","jersey","los","restriction","lift","city","place","alfitr","outdoor","quarantine","movie","beach","facial","park","store","place","measure","dine","move","whitmer","requirement","announce","september","group","close","scotland","minister","move","level","gathering","place","government","red","indoor","premier","dec","sunday","record","newsom","hospital","body","continue","just","child","transfer","confirm","campus","delay","whitmer","houston","must","fiveday","caution","ioc","low","outdoor","public","case","restriction","declare","medium","miami","anvisa","much","possible","conference","head","surveillance","contractor","enter"
"27","team","stretch","build","bed","help","encourage","encourage","office","desantis","press","service","will","raimondo","county","rule","order","june","household","monday","social","announce","rule","gavin","bottom","response","outdoor","judge","fine","may","emergency","reduce","restaurant","reopen","business","umrah","venue","order","curfew","pm","curfew","capacity","open","class","religious","wear","infection","jan","dec","bed","newsom","numb","sleep","time","see","state","equipment","five","reeve","greg","face","operate","social","outdoor","japans","america","place","indian","implement","increase","without","remember","saturday","leader","thousand","senior","soon","million","step","cross"
"28","help","post","approve","italian","stockpile","inslee","aegis","nurse","garcetti","service","statewide","resident","stayhome","measure","must","public","announce","begin","occupancy","june","gov","bowser","palm","governor","people","close","san","follow","subject","announce","stadium","rule","capacity","city","nation","ban","local","outdoor","country","prime","uk","weekend","religious","ease","household","extend","gavin","resident","care","due","intensive","struggle","hospitalize","county","public","diego","can","today","texans","allow","gathering","state","since","suga","capacity","distance","madhya","business","include","read","serve","scale","positive","video","ahead","start","go","similar","take"
"29","beijing","li","use","supply","isolation","say","clean","beach","new","prison","stayhome","angeles","exercise","park","public","museum","fitness","holiday","museum","retail","dc","store","los","capacity","face","austria","household","serve","friday","kemp","extend","place","day","day","seat","curfew","force","close","close","take","lawmaker","venue","school","curfew","private","numb","prime","measure","checkpoint","infection","despite","treatment","mild","since","injunction","discharge","six","executive","issue","studio","cite","prepare","case","household","bar","allow","district","even","team","emergency","challenge","store","child","overtake","last","thing","brief","cuomo","mayor"
"30","doctor","severely","treatment","specific","appropriation","immediately","state","shelterplace","park","advisory","stay","social","gathering","theater","school","curfew","eid","place","construction","gathering","covering","distance","effect","public","shop","policy","weekend","space","light","fernandez","region","rate","place","party","alert","region","case","great","local","national","ban","allow","four","operate","close","bar","resident","week","tsa","continue","body","numb","care","patient","judge","judge","gather","eligible","service","department","almost","los","flower","attendee","tokyo","ban","firm","social","extend","malaysia","beach","say","ask","target","rise","want","political","government","protect"
"31","need","combat","deliver","outside","use","firefighter","positive","effect","grocery","church","california","requirement","cover","council","resident","open","strict","enforce","enter","can","limit","seat","announce","mandate","measure","public","store","extend","extend","herbert","irish","metro","many","resident","hospitality","mandate","already","must","six","new","enter","indoor","seoul","local","lockdown","remain","unit","social","ration","gathering","dozen","icu","valley","sister","los","request","inform","mississippi","chief","release","add","come","low","commencement","restaurant","thousand","narendra","close","less","saturday","brazil","stop","first","theory","start","definitive","want","get","card"
"32","shi","tell","look","ship","hh","individual","father","nonessential","restaurant","traveler","pm","conference","bar","bar","people","lockdowns","public","shop","school","public","wear","open","angeles","angeles","distance","announce","member","maintain","contact","public","distance","region","local","new","address","force","ban","mix","outdoor","french","effect","italy","allow","delivery","minister","threshold","stayhome","state","gathering","household","family","ferrer","infection","case","staff","limit","paris","despite","early","table","start","april","reopen","gym","greek","attendance","effect","full","western","surface","ride","june","symptom","job","prevention","vaccinate","much","vaccination","sept"
"33","account","antiviral","transmission","provide","pyongyang","caution","email","prison","york","say","newsom","jersey","extend","ames","plan","citizen","lockdown","social","operate","theater","shop","cover","store","july","entertainment","officer","place","reduce","cover","office","table","business","halloween","operate","prime","will","mandatory","area","household","meet","service","ireland","new","social","movement","new","holiday","shop","san","official","room","event","southern","outbreak","show","rule","cooper","change","capacity","also","highlight","austria","mask","reduction","gym","gathering","announce","indoor","minister","symptomatic","clinical","speak","university","representative","june","even","global","workforce","decision"
"34","treatment","help","personnel","facility","department","respond","test","issue","distance","de","announce","graduate","remain","stayhome","theater","implement","open","gathering","exercise","stage","county","activity","pm","gov","service","november","maintain","delta","must","limit","scottish","stayhome","saturday","indoor","local","move","shop","pub","announce","friday","midnight","unless","scott","reduce","religious","regional","bar","ghaly","airport","medical","kaiser","couple","surge","decrease","house","catch","society","say","mayor","area","outside","safety","sport","england","prefecture","continue","start","limit","order","increasingly","stay","flight","people","acknowledge","point","full","high","veteran","state"
"35","work","flu","birth","effort","deploy","business","recommend","andrew","say","new","immediately","eric","church","open","friday","remain","remain","measure","remain","ease","permit","place","pool","statewide","additionally","ticket","officer","foot","public","social","open","wear","event","september","measure","order","worship","new","must","festival","wave","gathering","gym","move","area","bay","intensive","surge","year","crew","adult","official","service","hospital","without","book","carolina","association","indoor","service","measure","increase","implement","fall","osaka","lift","friday","community","hospital","paulo","talk","authorize","meet","dangerous","fully","area","move","care","come"
"36","laboratory","ask","unit","director","delivery","department","king","can","jersey","social","garcetti","must","ban","start","exercise","province","ease","capacity","curfew","region","school","retail","miami","seat","guard","covering","announce","file","lift","rule","area","lift","remain","park","boris","service","zone","move","pub","gym","work","christmas","activity","retail","include","gavin","rule","usually","celebration","now","increase","month","severity","department","away","file","limitation","pay","health","county","travel","carry","korea","japan","space","social","late","national","along","vial","sail","community","community","asylum","ability","state","start","agency","implement"
"37","member","team","open","princess","push","protective","personal","go","effective","california","los","phil","open","texas","announce","monday","measure","hold","limit","lockdown","remain","bar","space","monument","affect","gather","diego","google","denmark","government","county","face","zone","gimenez","new","manchester","holiday","spread","burnham","night","wednesday","orange","leave","include","northern","newsom","allow","high","people","resident","homicide","argentina","people","reopen","march","visitor","professional","jackson","will","gather","suspend","unit","rise","able","let","modi","test","people","among","establish","weekend","airline","come","author","able","people","especially","new","vast"
"38","sample","european","fight","result","service","problem","love","state","angeles","mandate","encourage","extend","bavaria","ease","employee","store","holiday","occupancy","entertainment","maintain","raimondo","gov","governor","water","fair","effect","jordan","office","premise","gov","space","religious","pm","cynon","ardern","set","open","authority","meet","allow","area","stay","meet","period","new","dine","francisco","southern","event","minute","capacity","san","prefecture","jersey","limit","degree","north","fully","abbott","hour","apply","still","encourage","million","etienne","restriction","order","night","issue","busy","everyone","enough","lift","curve","abroad","control","one","provide","call"
"39","new","test","part","potential","request","someone","community","service","florida","york","apply","say","workplace","square","can","erdogan","rule","worship","gym","mall","release","mask","mandate","pool","inside","area","restriction","slow","essential","impose","mandate","dewine","labor","rhondda","pub","mayor","resume","leader","limit","table","delivery","ban","start","place","news","measure","valley","retail","region","time","gathering","drop","two","fine","york","san","noncovid","work","fitness","conference","university","county","gov","uk","measure","music","home","singapore","cause","brazilian","change","vaccine","accord","infrastructure","access","fully","datum","mat","save"
"40","fight","will","mean","health","hospital","flulike","page","pm","service","distance","parson","issue","texas","safe","lift","resume","order","store","lift","covering","district","ease","establishment","suarez","will","board","covering","berlin","back","prohibit","close","close","carolina","people","limit","dine","capacity","six","home","strict","austria","sweden","nonessential","rate","park","jan","ferrer","spread","valley","unit","funeral","life","bed","death","criterion","kroger","customer","keep","restriction","large","virus","however","will","travel","modi","large","remain","mosque","allow","rapid","organization","update","time","power","accord","agree","future","job","test"
"41","another","authority","million","warn","send","person","notify","care","california","unless","mandate","facial","covering","gym","grocery","visitor","impose","philippe","begin","venue","order","theater","gimenez","outdoor","conference","arrest","gathering","exist","design","fine","governor","high","average","must","continue","fine","decide","capacity","strict","october","leave","movement","must","korea","ease","local","minister","can","eve","month","ghaly","million","doctor","safety","californias","west","dashboard","announce","open","johnson","chief","seat","fall","countrys","airport","narendra","southern","takeaway","bernama","renew","like","local","vaccination","bel","account","apply","geneva","official","set"
"42","people","can","ready","diamond","inside","google","headquarter","blasio","office","violate","hutchinson","mask","city","citizen","face","service","prohibit","strict","theater","place","mall","website","issue","atlanta","covering","exempt","customer","comply","demonstrate","protest","berlin","per","october","gelber","fine","large","business","service","support","remain","resident","fear","weekend","extend","crowd","stay","lockdown","client","outside","barbara","hispanic","experience","fall","francisco","supreme","customer","west","mayor","office","weekend","restriction","queensland","time","allow","place","fire","fan","conclusion","dead","dine","just","july","activate","negotiation","across","curb","host","submit","member"
"43","show","monday","emergency","cruise","respond","ask","statement","mandate","go","inmate","physical","rule","salon","los","guideline","encourage","place","school","guideline","museum","office","public","restriction","rule","require","condition","follow","allow","space","theater","authority","social","sunday","minister","sign","public","table","people","area","effect","country","space","impose","maximum","place","impose","ireland","live","square","conserve","live","surge","restaurant","inspector","counsel","law","maintain","decision","last","close","safety","gym","governor","next","public","late","attendance","remain","surface","datum","whether","vaccination","carry","panama","act","different","near","one","begin"
"44","central","eu","office","center","autonomous","spokesperson","expose","inmate","citys","require","effective","maintain","francisco","loosen","open","slowly","must","county","maximum","sport","can","move","reopen","city","gov","claim","space","statement","standard","enforcement","business","event","holiday","ban","gathering","local","public","city","effect","service","vote","november","distance","reopen","gavin","admission","eve","holiday","icu","pulse","official","currently","ghaly","quentin","mental","eight","total","tweet","customer","entertainment","remain","choice","airport","university","late","state","bengal","active","increasingly","budget","concern","come","check","racial","action","germany","personnel","tuesday","visitor"
"45","social","provide","big","nationwide","customer","community","spokesperson","temporary","state","connecticut","chicago","virginia","nose","customer","require","space","county","theater","wear","order","store","announce","fine","local","mandate","citizen","tell","customer","use","citation","mayor","week","city","event","order","gov","follow","avoid","essential","lockdowns","rule","except","people","area","period","angeles","four","unit","suggest","soar","currently","november","joaquin","experience","ferrer","set","like","official","building","operate","move","leave","personal","go","indoor","gather","bharatiya","story","maximum","drug","can","make","class","universal","activate","many","supply","gov","push"
"46","resource","increase","seven","re","employee","expose","official","place","limit","louisiana","today","grocery","protection","resident","week","shop","curb","gym","place","july","able","police","guideline","effect","today","exemption","police","requirement","customer","large","marseille","movie","image","measure","british","event","police","region","conference","march","parliament","local","austria","seoul","government","face","outside","intensive","close","case","yet","nurse","cdph","profit","safety","provide","remain","county","el","responder","follow","tomorrow","spectator","rate","next","bar","janata","order","wet","food","work","year","declare","harm","actively","problem","ryan","employer","firm"
"47","day","week","test","david","unit","build","department","serve","food","nonessential","distance","guideline","san","owner","limit","stayhome","store","item","swim","lift","governor","space","cover","jenkins","young","air","fine","enforce","illinois","authority","remain","reduce","maximum","local","add","home","state","medical","ban","also","school","restrict","reduce","ban","can","holiday","northern","period","order","gavin","experience","become","governor","report","tiger","colleague","job","hour","criminal","anticipate","new","implement","tournament","nonessential","social","currently","odisha","hundred","bubble","ministry","community","time","different","attribute","acute","protective","audience","work","local"
"48","describe","wuhans","six","healthcare","hundred","florida","emergency","work","require","park","spread","executive","social","face","county","limit","loosen","swim","country","curfew","social","social","gym","avoid","area","city","office","rate","guideline","georgia","service","six","burn","home","england","governor","school","officer","public","space","take","register","region","effect","must","open","activity","season","postpone","la","fill","damage","limit","stock","bay","california","cap","tuesday","conflict","dance","country","personal","ford","queue","week","part","combination","prayer","kindergarten","accord","say","work","instead","prevalence","add","significant","ceo","proof","religious"
"49","hubei","doctor","meet","morning","facility","jay","jay","establishment","newsom","release","court","mass","mandatory","conference","retail","measure","pm","establishment","capital","guideline","restriction","mayor","requirement","wear","effect","place","door","maskwearing","window","inspection","issue","game","giménez","food","reopen","seat","tuesday","closure","great","area","museum","country","freeze","wear","local","bed","measure","run","martin","live","next","organ","note","murphy","nearly","york","player","number","paso","wide","able","requirement","faith","season","uk","negative","notice","cluster","tope","less","use","crisis","parent","renew","additional","turn","internal","affair","vaccine"
"50","goggle","struggle","thank","image","give","city","association","say","facility","open","kemp","driver","rhode","exercise","outdoor","avoid","stayhome","lockdown","nonessential","certain","table","dc","watch","cover","social","mandatory","maskwearing","effect","aug","bar","enforce","local","melbourne","daily","go","protester","care","northwest","monday","hour","conte","government","inslee","funeral","friday","effect","request","doctor","alone","shortage","warn","resident","unit","symptom","fatality","restriction","equipment","worker","rule","pennsylvania","since","table","friday","street","countrys","prime","statewide","less","system","outdoor","come","crucial","potentially","onset","address","urge","express","authority","union"
